query_id	entrez_gene_id	gene_symbol_norm
loo_23986421_3	5071	PARK2
loo_23987514_2	6736	SRY
loo_23989059_2	10002	NR2E3
loo_23989059_3	10002	NR2E3
loo_23989059_9	10002	NR2E3
loo_23990280_0	4436	MSH2
loo_23990280_1	4436	MSH2
loo_23992562_1	54658	UGT1A1
loo_23992562_3	54658	UGT1A1
loo_23992562_5	54658	UGT1A1
loo_23993193_2	26235	FBXL4
loo_23993194_3	26235	FBXL4
loo_23993194_8	26235	FBXL4
loo_23993205_3	1690	COCH
loo_23993922_0	472	ATM
loo_23995613_9	2811	GPIBA
loo_23996478_0	28976	ACAD9
loo_23997648_0	3949	LDLR
loo_23997648_3	3949	LDLR
loo_23997648_5	3949	LDLR
loo_23998491_0	1075	CTSC
loo_2399911_3	3043	HBB
loo_2399911_4	3043	HBB
loo_23999958_0	540	ATP7B
loo_24000169_4	2626	GATA4
loo_24001525_0	4864	NPC1
loo_24002332_0	6439	SFTPB
loo_24002959_2	4000	LMNA
loo_24004666_2	7157	TP53
loo_24006930_0	3039	HBA1
loo_24007869_2	889	CCM1
loo_24007869_5	889	CCM1
loo_24008425_1	368	ABCC6
loo_24008425_4	368	ABCC6
loo_24008591_11	9244	CRLF1
loo_24008922_3	4128	MAO-A
loo_24010542_0	672	BRCA1
loo_24011290_0	7337	UBE3A
loo_24011517_1	24	ABCA4
loo_24011517_2	24	ABCA4
loo_24011652_0	2548	GAA
loo_24012243_0	2896	GRN
loo_24012869_0	189	AGXT
loo_24012869_2	189	AGXT
loo_24014122_0	1756	DMD
loo_24014240_4	5627	PROS1
loo_24014240_6	5627	PROS1
loo_24015048_2	3757	KCNH2
loo_2401711_2	7252	TSHB
loo_2401711_7	7252	TSHB
loo_24018802_7	3039	HBA1
loo_24018988_2	3767	KCNJ11
loo_24018988_3	3767	KCNJ11
loo_24018988_5	3767	KCNJ11
loo_24018988_10	3767	KCNJ11
loo_24020716_3	59	ACTA2
loo_24021552_1	859	CAV3
loo_24022022_0	249	ALPL
loo_24023270_5	7276	TTR
loo_24024198_0	2978	GUCA1A
loo_24024198_2	2978	GUCA1A
loo_24024739_1	6440	SFTPC
loo_24027040_0	3981	LIG4
loo_24027297_0	10020	GNE
loo_24027297_1	10020	GNE
loo_24027297_3	10020	GNE
loo_24030789_3	5582	PRKCG
loo_24030789_7	5582	PRKCG
loo_24030789_8	5582	PRKCG
loo_24032425_1	6513	SLC2A1
loo_24032979_1	6647	SOD1
loo_24034083_4	889	CCM1
loo_24034276_1	54938	SARS2
loo_24037726_0	84464	SLX4
loo_24038517_0	3239	HOXD13
loo_24038517_2	3239	HOXD13
loo_24038782_1	6662	SOX9
loo_24041656_2	590	BCHE
loo_24041700_1	2626	GATA4
loo_24041967_0	367	AR
loo_24042516_1	846	CASR
loo_24042524_0	3064	HTT
loo_24042580_0	8878	SQSTM1
loo_24042580_1	8878	SQSTM1
loo_24042580_2	8878	SQSTM1
loo_24043286_0	355	FAS
loo_24043777_10	346007	EYS
loo_24045174_1	6535	SLC6A8
loo_24045174_2	6535	SLC6A8
loo_24045990_2	3299	HSF4
loo_24047351_7	21	ABCA3
loo_24047492_2	3759	KCNJ2
loo_24047924_1	57038	RARS2
loo_24048166_2	6523	SLC5A1
loo_24048166_5	6523	SLC5A1
loo_24048167_0	4072	EPCAM
loo_24049133_1	31	ACACA
loo_24051199_0	90	ACVR1
loo_24051199_3	90	ACVR1
loo_24051421_3	4976	OPA1
loo_24052033_3	3784	KCNQ1
loo_24052714_1	6736	SRY
loo_24052723_0	10804	GJB6
loo_24053514_3	7319	UBE2A
loo_24053774_3	203228	C9ORF72
loo_24053775_7	9927	MFN2
loo_24055370_0	5256	PHKA2
loo_2405539_0	7450	VWF
loo_24057670_6	203228	C9ORF72
loo_24059616_1	348	APOE
loo_24062880_1	7414	VCL
loo_24064469_3	203228	C9ORF72
loo_24067197_0	2516	NR5A1
loo_24067434_7	81494	CFHR5
loo_24070816_2	1311	COMP
loo_24071436_2	2593	GAMT
loo_24072394_6	5395	PMS2
loo_24074001_0	1409	CRYAA
loo_24074001_2	1409	CRYAA
loo_24074546_1	112476	PRRT2
loo_24075184_2	5167	ENPP1
loo_24076310_0	4864	NPC1
loo_24077574_4	203228	C9ORF72
loo_24078732_5	54332	GDAP1
loo_24079542_1	1893	ECM1
loo_24080142_1	91574	C12ORF65
loo_24080277_2	2022	ENG
loo_24080277_7	2022	ENG
loo_24080738_3	4000	LMNA
loo_24081735_0	1175	AP2S1
loo_24082466_5	3043	HBB
loo_24083687_0	3075	CFH
loo_24083687_1	3075	CFH
loo_24084330_1	331	XIAP
loo_24084330_3	331	XIAP
loo_24084330_7	331	XIAP
loo_24084575_1	4292	MLH1
loo_24085424_1	6606	SMN1
loo_24086135_1	5621	PRNP
loo_24088663_0	6473	SHOX
loo_24088670_2	788	SLC25A20
loo_24088957_3	3426	CFI
loo_24090718_5	51360	MBTPS2
loo_24091540_4	773	CACNA1A
loo_24092421_0	9839	ZEB2
loo_24092917_2	84295	PHF6
loo_24094577_3	6647	SOD1
loo_24095155_0	7170	TPM3
loo_24095765_0	3039	HBA1
loo_24096233_4	51151	SLC45A2
loo_24096866_0	5456	POU3F4
loo_24097415_1	6888	TALDO1
loo_24097848_1	477	ATP1A2
loo_24099278_0	3859	KRT12
loo_24099280_6	6647	SOD1
loo_24101836_0	224	ALDH3A2
loo_24102565_1	57338	JPH3
loo_24103226_4	3757	KCNH2
loo_24103911_0	2583	B4GALNT1
loo_24105371_7	51168	MYO15A
loo_24105372_0	4983	OPHN1
loo_24105372_2	4983	OPHN1
loo_24105373_7	51062	ATL1
loo_24105487_2	11128	POLR3A
loo_24105752_1	199713	NLRP7
loo_24106199_6	5116	PCNT
loo_24107611_5	116085	SLC22A12
loo_24107611_10	116085	SLC22A12
loo_24108539_0	2157	F8
loo_24108619_1	54476	RNF216
loo_24108619_6	3295	HSD17B4
loo_24108619_7	22930	RAB3GAP1
loo_24108619_9	26278	SACS
loo_24111713_2	4633	MYL2
loo_24113303_5	7276	TTR
loo_24113309_3	5081	PAX7
loo_24114315_0	5888	RAD51
loo_24115450_4	79695	GALNT12
loo_24115682_0	7454	WAS
loo_24116921_3	9380	GRHPR
loo_24117942_2	351	APP
loo_24117942_3	351	APP
loo_24119002_0	4352	MPL
loo_24119542_0	54209	TREM2
loo_24119542_3	54209	TREM2
loo_24119542_7	54209	TREM2
loo_24119826_2	3460	IFNGR2
loo_24120389_9	2131	EXT1
loo_24120652_0	57582	KCNT1
loo_24122735_1	7157	TP53
loo_24122735_8	7157	TP53
loo_24123110_0	249	ALPL
loo_24123110_1	249	ALPL
loo_24124081_3	8036	SHOC2
loo_24126030_7	25974	MMACHC
loo_24126688_5	9927	MFN2
loo_24126688_7	9927	MFN2
loo_24126688_10	9927	MFN2
loo_24127073_5	3593	IL12B
loo_24127536_0	50506	DUOX2
loo_24129431_0	658	BMPR1B
loo_24130102_0	5892	RAD51D
loo_24130102_3	5892	RAD51D
loo_24130102_5	5892	RAD51D
loo_24130795_2	8398	PLA2G6
loo_24130795_4	8398	PLA2G6
loo_24130795_10	8398	PLA2G6
loo_24131146_0	212	ALAS2
loo_24131146_1	212	ALAS2
loo_24134185_4	6390	SDHB
loo_24135430_6	1756	DMD
loo_24135795_0	5122	PCSK1
loo_24136861_11	6262	RYR2
loo_24136862_4	80207	OPA3
loo_24139208_0	324	APC
loo_24139637_9	5373	PMM2
loo_24139637_11	5373	PMM2
loo_24139731_2	4547	MTTP
loo_24140114_0	4791	NFKB2
loo_24140114_2	4791	NFKB2
loo_24140492_5	2717	GLA
loo_24140640_0	1278	COL1A2
loo_24142065_0	4159	MC3R
loo_24142065_2	4159	MC3R
loo_24144231_2	3048	HBG2
loo_24144451_0	167691	LCA5
loo_24144451_3	167691	LCA5
loo_24144845_2	3043	HBB
loo_24144845_3	3043	HBB
loo_24145968_1	249	TNSALP
loo_24146295_0	268	AMH
loo_24147872_3	1277	COL1A1
loo_24150203_0	5781	PTPN11
loo_24150203_3	5781	PTPN11
loo_24150548_0	1767	DNAH5
loo_24156255_8	8029	CUBN
loo_24157261_0	56052	ALG1
loo_24158114_3	462	SERPINC1
loo_24158420_1	7173	TPO
loo_24161539_0	10667	FARS2
loo_24161884_1	2200	FBN1
loo_24167364_5	5071	PARK2
loo_24168007_2	2261	FGFR3
loo_24169519_0	4128	MAOA
loo_24170373_0	10049	DNAJB6
loo_24171002_0	6559	SLC12A3
loo_24171694_4	7080	NKX2.1
loo_24171694_6	7080	NKX2.1
loo_24172246_1	617	BCS1L
loo_24173198_0	5728	PTEN
loo_24173411_1	8659	ALDH4A1
loo_24176978_0	64374	SIL1
loo_24176978_5	9150	CTDP1
loo_24182348_1	2271	FH
loo_24184301_2	2332	FMR1
loo_24184718_3	501	ALDH7A1
loo_24190795_4	6535	SLC6A8
loo_24191245_1	3043	HBB
loo_24192681_3	7167	TPI1
loo_24193343_1	4620	MYH2
loo_24200152_1	3043	HBB
loo_24203976_3	55130	ARMC4
loo_24204258_0	5621	PRNP
loo_24204987_1	55636	CHD7
loo_24205113_0	7139	TNNT2
loo_24211322_3	2584	GALK1
loo_24211389_4	7480	WNT10B
loo_24211399_0	4436	MSH2
loo_24211399_1	4436	MSH2
loo_24211661_0	60	ACTB
loo_24212882_4	256297	PTF1A
loo_24212882_6	256297	PTF1A
loo_24213305_1	1756	DMD
loo_24218100_0	4763	NF1
loo_24218143_3	4221	MEN1
loo_24218399_0	25836	NIPBL
loo_24218521_4	672	BRCA1
loo_24221349_0	3075	CFH
loo_24222252_2	3480	IGF1R
loo_24223650_0	3908	LAMA2
loo_24225759_3	3845	KRAS
loo_24225992_1	1756	DMD
loo_24233262_7	7132	TNFRSF1A
loo_24239180_3	6390	SDHB
loo_24239320_3	348	APOE
loo_24242990_0	22917	ZP1
loo_24243754_0	367	AR
loo_24243779_0	8314	BAP1
loo_24244552_0	4292	MLH1
loo_24244552_4	2956	MSH6
loo_24246141_0	7504	NA
loo_24246141_6	7504	NA
loo_24246242_3	2006	ELN
loo_24248179_5	5172	SLC26A4
loo_24248186_8	5573	PRKAR1A
loo_24249281_0	10560	SLC19A2
loo_24249837_3	3949	LDLR
loo_24249837_4	3949	LDLR
loo_24251727_7	4210	MEFV
loo_24252157_5	5621	PRNP
loo_24252256_0	2259	FGF14
loo_24252547_0	2304	FOXE1
loo_24255041_4	6925	TCF4
loo_24255892_1	1497	CTNS
loo_24257475_2	178	AGL
loo_24257475_7	178	AGL
loo_24259107_3	9702	CEP57
loo_24259342_1	8241	RBM10
loo_24259342_3	8241	RBM10
loo_24260153_5	5459	POU4F3
loo_24260721_0	1186	CLCN7
loo_24261697_0	7015	TERT
loo_24262145_8	103	ADAR1
loo_24262182_0	6622	SNCA
loo_24262183_3	6622	SNCA
loo_24267296_5	3777	KCNK3
loo_24269118_1	6513	SLC2A1
loo_24271511_0	1188	CLCNKB
loo_24272871_1	1080	CFTR
loo_24273071_0	1299	COL9A3
loo_24273071_2	1299	COL9A3
loo_24273187_0	335	APOA1
loo_24273187_1	335	APOA1
loo_24274719_0	2776	GNAQ
loo_24277202_0	4854	NOTCH3
loo_24277202_3	4854	NOTCH3
loo_24277231_4	4893	NRAS
loo_24277231_14	4893	NRAS
loo_24278723_6	26154	ABCA12
loo_24279482_0	7253	TSHR
loo_24279482_1	7253	TSHR
loo_24279482_9	7253	TSHR
loo_24279684_1	3630	INS
loo_24280736_8	2688	GH1
loo_24281366_3	1420	CRYGC
loo_24281366_9	10058	ABCB6
loo_24283533_1	4204	MECP2
loo_24283533_2	4204	MECP2
loo_24283533_4	4204	MECP2
loo_24283687_0	6310	ATXN1
loo_24285860_0	2332	FMR1
loo_24287461_0	9429	ABCG2
loo_24290847_0	2705	GJB1
loo_24291220_0	57465	TBC1D24
loo_24291408_0	59341	TRPV4
loo_24292448_11	675	BRCA2
loo_24292712_0	57217	TTC7A
loo_24292997_1	1756	DMD
loo_24293060_0	10939	AFG3L2
loo_24296361_1	3064	HTT
loo_24296361_2	3064	HTT
loo_24296660_1	2690	GHR
loo_24297365_0	8910	SGCE
loo_24300238_0	23435	TARDBP
loo_24300645_2	3039	HBA1
loo_24300783_0	4625	MYH7
loo_24301056_6	23314	SATB2
loo_24302751_3	367	AR
loo_24304835_3	53632	PRKAG3
loo_24309325_1	2271	FH
loo_24309325_2	2271	FH
loo_24313295_0	51360	MBTPS2
loo_24314366_11	348	APOE
loo_24314761_3	6792	CDKL5
loo_24315024_5	23236	PLCB1
loo_24315344_4	7273	TTN
loo_24315536_1	23209	MLC1
loo_24315536_4	23209	MLC1
loo_24315536_5	23209	MLC1
loo_24316125_0	84572	GNPTG
loo_24317018_11	6331	SCN5A
loo_24319291_6	10749	KIF1C
loo_24321194_3	10686	CLDN16
loo_24321534_1	4358	MPV17
loo_24321870_2	5903	RANBP2
loo_24326009_3	114548	NLRP3
loo_24326009_4	114548	NLRP3
loo_24330304_0	6023	RMRP
loo_24330864_0	5621	PRNP
loo_24330864_2	5621	PRNP
loo_24330864_3	5621	PRNP
loo_24334966_0	1584	CYP11B1
loo_24334966_3	1586	CYP17A1
loo_24337126_1	1080	CFTR
loo_24337245_1	1287	COL4A5
loo_24337325_0	2706	GJB2
loo_24337906_1	673	BRAF
loo_24337906_2	673	BRAF
loo_24339546_0	51168	MYO15A
loo_24339559_0	7428	VHL
loo_24339617_5	6314	ATXN7
loo_24339620_1	285362	SUMF1
loo_24339620_2	285362	SUMF1
loo_24339620_3	285362	SUMF1
loo_24340015_2	79577	CDC73
loo_24342785_0	24	ABCA4
loo_24343258_1	1639	DCTN1
loo_24343863_3	6772	STAT1
loo_24343863_4	6772	STAT1
loo_24343863_6	6772	STAT1
loo_24344687_4	51067	YARS2
loo_24346070_3	2706	GJB2
loo_24346842_5	6658	SOX3
loo_24347114_1	6440	SFTPC
loo_24348268_2	11253	MAN1B1
loo_24348398_0	7415	VCP
loo_24350279_0	1636	ACE
loo_24351571_2	83959	SLC4A11
loo_24351571_3	83959	SLC4A11
loo_24351577_0	6833	ABCC8
loo_24352161_2	6334	SCN8A
loo_24352520_2	5318	PKP2
loo_24352520_3	5318	PKP2
loo_24352520_4	5318	PKP2
loo_24352913_1	6218	RPS17L
loo_24353136_0	4125	MAN2B1
loo_24354346_3	673	BRAF
loo_24354460_1	2073	ERCC5
loo_24354895_0	3854	KRT6B
loo_24355556_0	2538	G6PC
loo_24356290_3	2690	GHR
loo_24357266_2	3868	KRT16
loo_24357341_0	7227	TRPS1
loo_24357598_2	4763	NF1
loo_24357598_5	4763	NF1
loo_24357598_6	4763	NF1
loo_24357603_1	64840	PORCN
loo_24359787_5	6606	SMN1
loo_24360193_1	79925	SPEF2
loo_24360809_1	57822	GRHL3
loo_24360809_5	57822	GRHL3
loo_24360809_6	57822	GRHL3
loo_24360809_7	57822	GRHL3
loo_24361844_1	6261	RYR1
loo_24363064_0	7007	TECTA
loo_24366202_0	4023	LPL
loo_24368159_2	3425	IDUA
loo_24368159_4	3425	IDUA
loo_24368176_0	11152	WDR45
loo_24368176_1	11152	WDR45
loo_24368687_1	54902	TTC19
loo_24369358_4	3043	HBB
loo_24372086_0	3284	HSD3B2
loo_2437218_3	2312	FLG
loo_2437218_4	2312	FLG
loo_24372583_11	675	BRCA2
loo_24373485_6	3949	LDLR
loo_24373870_0	3784	KCNQ1
loo_24373870_2	3784	KCNQ1
loo_24374284_0	57165	GJC2
loo_24375448_2	5621	PRNP
loo_24375554_0	540	ATP7B
loo_24375680_3	79158	GNPTAB
loo_24378086_1	203228	C9ORF72
loo_24378252_0	3075	CFH
loo_24378291_3	283310	OTOGL
loo_24378291_11	340990	OTOG
loo_2437982_1	3043	HBB
loo_24381431_6	3043	HBB
loo_24384330_4	2581	GALC
loo_24385136_0	54664	TMEM106B
loo_24385516_0	189	AGXT
loo_24385516_3	189	AGXT
loo_24385516_8	189	AGXT
loo_24385852_1	2538	G6PC
loo_24386570_4	7010	TEK
loo_24386570_8	7010	TEK
loo_24387991_0	5130	PCYT1A
loo_24387994_0	57465	TBC1D24
loo_24388491_0	3508	IGHMBP2
loo_24388491_1	3508	IGHMBP2
loo_24388491_2	3508	IGHMBP2
loo_24388678_1	2717	GLA
loo_24388678_2	2717	GLA
loo_24389588_10	3998	LMAN1
loo_2439024_5	4860	PNP
loo_24390743_2	5308	PITX2
loo_24394973_7	6262	RYR2
loo_24395214_0	3077	HFE
loo_24397708_0	24	ABCA4
loo_24398087_3	1286	COL4A4
loo_24400285_0	3757	KCNH2
loo_24400285_1	3757	KCNH2
loo_24401204_1	4000	LMNA
loo_24401653_0	11093	ADAMTS13
loo_24401662_3	6833	ABCC8
loo_24401662_4	6833	ABCC8
loo_24401909_0	54658	UGT1A1
loo_24403817_1	387715	ARMS2
loo_24403817_7	387715	ARMS2
loo_24405844_3	4284	MIP
loo_24410513_1	9992	KCNE2
loo_24413633_3	1634	DCN
loo_24413922_2	4763	NF1
loo_24413997_3	1893	ECM1
loo_24416237_1	324	APC
loo_24416387_3	55636	CHD7
loo_24417635_1	5728	PTEN
loo_24418192_5	6598	SMARCB1
loo_24420163_2	3949	LDLR
loo_24423310_1	50506	DUOX2
loo_24423310_2	50506	DUOX2
loo_24423348_2	6391	SDHC
loo_24424121_0	4089	SMAD4
loo_24424123_1	91574	C12ORF65
loo_24426364_0	51119	SBDS
loo_24428556_0	1436	CSF1R
loo_24430172_0	4261	CIITA
loo_24432991_1	9370	ADIPOQ
loo_24432991_3	9370	ADIPOQ
loo_24433453_1	79644	SRD5A3
loo_24434300_1	6833	ABCC8
loo_24434300_2	6833	ABCC8
loo_24434300_7	6833	ABCC8
loo_24434351_1	84634	GPR54
loo_24434652_0	2516	NR5A1
loo_24434652_1	2516	NR5A1
loo_24434941_0	2625	GATA3
loo_24434941_4	2625	GATA3
loo_24436111_0	478	ATP1A3
loo_24436918_10	6390	SDHB
loo_24437586_2	4487	MSX1
loo_24439166_1	203228	C9ORF72
loo_24439586_1	324	APC
loo_24439586_5	324	APC
loo_24440087_8	5395	PMS2
loo_24440292_2	9378	NRXN1
loo_24441149_2	64919	BCL11B
loo_24442578_3	203228	C9ORF72
loo_24442824_4	4221	MEN1
loo_24442824_6	4221	MEN1
loo_24442824_7	4221	MEN1
loo_24443028_4	1291	COL6A1
loo_24444136_4	4359	MPZ
loo_24444549_1	7273	TTN
loo_24445979_0	4143	MAT1A
loo_24445979_8	4143	MAT1A
loo_24446915_8	653361	NCF1
loo_24446915_9	653361	NCF1
loo_24446915_12	653361	NCF1
loo_24447051_0	7139	TNNT2
loo_24449064_0	2896	GRN
loo_24452419_1	859	CAV3
loo_24452876_2	1589	CYP21A2
loo_24452876_4	1589	CYP21A2
loo_24454878_0	6223	RPS19
loo_24455331_0	4306	NR3C2
loo_24455331_1	4306	NR3C2
loo_24461433_1	85365	ALG2
loo_24462369_8	100131801	PET100
loo_24462883_1	4774	NFIA
loo_24463578_9	6331	SCN5A
loo_24463578_10	6331	SCN5A
loo_24463626_0	6575	SLC20A2
loo_24463883_2	6326	SCN2A
loo_24463883_3	9091	PIGQ
loo_24464595_0	7466	WFS1
loo_24465266_0	1893	ECM1
loo_24467728_0	56172	ANKH
loo_24471829_1	3043	HBB
loo_24472397_2	4204	MECP2
loo_24472441_2	7139	TNNT2
loo_24473223_0	7045	TGFBI
loo_24473461_1	51062	ATL1
loo_24475827_0	348	APOE
loo_24478176_9	64327	LMBR1
loo_24478188_1	4204	MECP2
loo_24482108_4	10456	HAX1
loo_24482476_1	10613	ERLIN1
loo_24482476_14	23259	DDHD2
loo_24482543_3	107	ADCY1
loo_24482635_0	7173	TPO
loo_24482635_8	7173	TPO
loo_24482639_1	2626	GATA4
loo_24482639_2	2626	GATA4
loo_24482639_8	2626	GATA4
loo_24482639_12	2626	GATA4
loo_24483290_7	5728	PTEN
loo_24483321_0	3048	HBG2
loo_24484533_0	2153	F5
loo_24484533_1	2147	F2
loo_24484533_2	5054	SERPINE1
loo_24484533_3	5054	SERPINE1
loo_24484619_0	1639	DCTN1
loo_24485160_0	4000	LMNA
loo_24485503_4	1588	CYP19A1
loo_24485503_5	2099	ESR1
loo_24487800_1	64423	INF2
loo_24491413_0	478	ATP1A3
loo_24491487_2	10585	POMT1
loo_24493355_5	999	CDH1
loo_24495340_2	2548	GAA
loo_24495933_0	5663	PSEN1
loo_24496683_0	6736	SRY
loo_24497709_3	4214	MAP3K1
loo_24497709_4	4214	MAP3K1
loo_24497712_1	5860	QDPR
loo_24497713_0	4487	MSX1
loo_24498598_5	64220	STRA6
loo_24500857_4	2774	GNAL
loo_24502430_0	2562	GABRB3
loo_2450549_2	7253	TSHR
loo_24508248_3	4000	LMNA
loo_24508470_0	3988	LIPA
loo_24509483_3	5925	RB1
loo_24509637_2	4615	MYD88
loo_24512911_0	472	ATM
loo_24513357_0	90167	FRMD7
loo_24517148_0	846	CASR
loo_24519355_5	9420	CYP7B1
loo_24522099_1	10371	SEMA3A
loo_24522175_4	8398	PLA2G6
loo_24522658_0	1287	COL4A5
loo_24522658_1	1287	COL4A5
loo_24522658_6	1287	COL4A5
loo_24523236_1	2153	F5
loo_24526317_0	4935	GPR143
loo_24529120_1	348	APOE
loo_24529551_0	6247	RS1
loo_24531329_2	23394	ADNP
loo_24531329_8	23394	ADNP
loo_24532269_0	2521	FUS
loo_24535988_2	1080	CFTR
loo_24547909_0	8842	PROM1
loo_24548110_2	4292	MLH1
loo_24549054_0	2819	GPD1
loo_24551843_0	2706	GJB2
loo_24552206_0	3117	HLA-DQA1
loo_24552206_3	3117	HLA-DQA1
loo_24552284_2	51816	CECR1
loo_24552284_3	51816	CECR1
loo_24552312_0	6445	SGCG
loo_24555745_5	7428	VHL
loo_2455576_6	3047	HBG1
loo_2455576_7	3047	HBG1
loo_24556216_0	3077	HFE
loo_24556497_1	5459	POU4F3
loo_24559376_2	129880	BBS5
loo_24560896_2	2244	FGB
loo_24563797_0	1376	CPT2
loo_24564331_0	50617	ATP6V0A4
loo_24565534_2	324	APC
loo_2456661_0	3047	HBG1
loo_2456661_4	3047	HBG1
loo_2456661_5	3047	HBG1
loo_2456661_7	3047	HBG1
loo_24566669_11	11253	MAN1B1
loo_24566701_0	3480	IGF1R
loo_24568872_0	220	ALDH1A3
loo_24568872_3	220	ALDH1A3
loo_24577144_0	367	AR
loo_24577199_7	6647	SOD1
loo_24577406_6	1294	COL7A1
loo_24579313_3	4287	ATXN3
loo_24581105_0	6331	SCN5A
loo_24581271_0	3064	HTT
loo_24581275_2	7450	VWF
loo_24581275_4	7450	VWF
loo_24581275_7	7450	VWF
loo_24581275_8	7450	VWF
loo_24581741_2	64131	XYLT1
loo_24581741_4	64131	XYLT1
loo_24581742_0	2982	GUCY1A3
loo_24581742_2	2982	GUCY1A3
loo_24581957_5	10585	POMT1
loo_24582869_0	7045	BIGH3
loo_24582978_0	6663	SOX10
loo_24583439_0	462	SERPINC1
loo_24583439_3	462	SERPINC1
loo_24584909_0	148738	HJV
loo_24584909_1	148738	HJV
loo_24589565_2	338328	GPIHBP1
loo_2459070_6	4609	MYC
loo_24591017_2	9681	DEPDC5
loo_24591017_7	9681	DEPDC5
loo_24591553_1	2516	NR5A1
loo_24594262_0	5251	PHEX
loo_24594571_0	8526	DGKE
loo_24596025_7	1536	CYBB
loo_24597476_2	1586	CYP17A1
loo_24598842_0	7450	VWF
loo_24598986_3	79188	TMEM43
loo_24598986_5	79188	TMEM43
loo_24601690_1	10587	TXNRD2
loo_24601690_2	10587	TXNRD2
loo_24601799_0	2934	GSN
loo_24602495_2	1376	CPT2
loo_24604241_2	6794	STK11
loo_24604904_4	26580	BSCL2
loo_24606657_0	212	ALAS2
loo_24608227_4	10734	STAG3
loo_24610295_1	5293	PIK3CD
loo_24610295_2	5293	PIK3CD
loo_24612435_0	64805	P2RY12
loo_24612573_0	26154	ABCA12
loo_24612975_0	3211	HOXB1
loo_24612975_2	10381	TUBB3
loo_24613933_6	6531	SLC6A3
loo_24615112_2	4982	TNFRSF11B
loo_24616189_0	5358	PLS3
loo_24616362_0	5009	OTC
loo_24616660_2	3000	GUCY2D
loo_24616761_3	4306	NR3C2
loo_24616771_0	6833	ABCC8
loo_24617864_3	5979	RET
loo_24617864_4	5979	RET
loo_2461855_0	7252	TSHB
loo_24619252_5	4771	NF2
loo_24621862_2	59	ACTA2
loo_24622013_4	2625	GATA3
loo_24623837_2	2554	GABRA1
loo_24625245_1	7157	TP53
loo_24625390_2	4193	MDM2
loo_24625799_0	348	APOE
loo_24626991_2	3954	LETM1
loo_24627079_0	6774	STAT3
loo_24628803_0	51099	ABHD5
loo_24630281_2	2566	GABRG2
loo_24630283_8	2332	FMR1
loo_24633195_1	8314	BAP1
loo_24634512_4	2273	FHL1
loo_24634862_0	4653	MYOC
loo_24634862_1	4653	MYOC
loo_24635080_2	55612	FERMT1
loo_24635080_4	55612	FERMT1
loo_24636144_3	7273	TTN
loo_24636144_4	7273	TTN
loo_24636183_0	3931	LCAT
loo_24636404_2	7157	TP53
loo_24636747_0	7007	TECTA
loo_24637696_0	2153	F5
loo_24638895_1	140628	GATA5
loo_24638895_3	140628	GATA5
loo_24641183_2	9420	CYP7B1
loo_24642958_0	6927	HNF1A
loo_24643514_0	170302	ARX
loo_24643943_0	6609	SMPD1
loo_24646025_1	4023	LPL
loo_24646837_5	6323	SCN1A
loo_24647295_2	3664	IRF6
loo_24647295_7	3664	IRF6
loo_24647295_10	3664	IRF6
loo_24647592_2	5728	PTEN
loo_24647592_3	5728	PTEN
loo_24648371_3	649	BMP1
loo_24649381_2	4137	MAPT
loo_24650794_0	351	APP
loo_24651309_0	2778	GNAS
loo_24651309_4	2778	GNAS
loo_24653594_0	2200	FBN1
loo_24654948_4	8419	BFSP2
loo_24655070_2	9132	KCNQ4
loo_24656894_0	6622	SNCA
loo_24657061_4	7007	TECTA
loo_24660072_0	5251	PHEX
loo_24662300_0	6424	SFRP4
loo_24663682_2	56172	ANKH
loo_24664640_1	56916	SMARCAD1
loo_24668619_4	57514	ARHGAP31
loo_24668619_7	57514	ARHGAP31
loo_24668782_4	5376	PMP22
loo_24668922_0	2200	FBN1
loo_24671081_2	25959	KANK2
loo_24671081_4	25959	KANK2
loo_24674092_3	387733	IFITM5
loo_24674232_0	57492	ARID1B
loo_24674232_2	57492	ARID1B
loo_24676353_0	1261	CNGA3
loo_24676999_0	1639	DCTN1
loo_24677712_0	2645	GCK
loo_24677712_4	2645	GCK
loo_24677712_5	2645	GCK
loo_24678003_0	4212	MEIS2
loo_24678936_0	2778	GNAS
loo_24678982_2	3815	KIT
loo_24680725_0	6531	SLC6A3
loo_24680889_6	55209	SETD5
loo_24683430_0	3064	HTT
loo_24686846_0	25913	POT1
loo_24689074_10	25836	NIPBL
loo_24690360_2	9150	CTDP1
loo_24691052_0	259266	ASPM
loo_24694336_1	55654	TMEM127
loo_24698313_5	215	ABCD1
loo_24698822_4	3767	KCNJ11
loo_24700531_0	2073	ERCC5
loo_24703222_4	23435	TARDBP
loo_24703484_2	3570	IL6R
loo_24703762_2	4204	MECP2
loo_24704492_1	6647	SOD1
loo_24705347_0	5116	PCNT
loo_24705347_6	5116	PCNT
loo_24706814_3	4041	LRP5
loo_2470888_2	3043	HBB
loo_24710560_5	650	BMP2
loo_24711008_1	7415	VCP
loo_24711936_0	25	BCR-ABL
loo_24711981_3	1188	CLCNKB
loo_24712571_1	5979	RET
loo_24712571_7	6390	SDHB
loo_24712887_3	80025	PANK2
loo_24712887_7	80025	PANK2
loo_24712919_1	7450	VWF
loo_24714577_4	771	CA12
loo_24715031_1	3931	LCAT
loo_24715333_2	2548	GAA
loo_24715367_0	9968	MED12
loo_24715853_0	2332	FMR1
